timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1602584049025,1113,HTTP Request,200,OK,Grupa wątków 1-4,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,793,0,0
1602584049041,1102,HTTP Request,200,OK,Grupa wątków 1-44,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,777,0,0
1602584049007,1186,HTTP Request,200,OK,Grupa wątków 1-32,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,842,0,0
1602584049275,941,HTTP Request,200,OK,Grupa wątków 1-38,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,721,0,0
1602584049109,1109,HTTP Request,200,OK,Grupa wątków 1-13,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,730,0,0
1602584049347,871,HTTP Request,200,OK,Grupa wątków 1-20,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,695,0,0
1602584049251,967,HTTP Request,200,OK,Grupa wątków 1-30,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,764,0,0
1602584049251,976,HTTP Request,200,OK,Grupa wątków 1-42,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,800,0,0
1602584049276,954,HTTP Request,200,OK,Grupa wątków 1-43,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,739,0,0
1602584049386,846,HTTP Request,200,OK,Grupa wątków 1-3,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,752,0,0
1602584049265,970,HTTP Request,200,OK,Grupa wątków 1-36,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,871,0,0
1602584049265,979,HTTP Request,200,OK,Grupa wątków 1-18,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,879,0,0
1602584049340,918,HTTP Request,200,OK,Grupa wątków 1-27,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,809,0,0
1602584049305,955,HTTP Request,200,OK,Grupa wątków 1-40,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,866,0,0
1602584049508,763,HTTP Request,200,OK,Grupa wątków 1-26,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,667,0,0
1602584049494,790,HTTP Request,200,OK,Grupa wątków 1-5,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,678,0,0
1602584049537,774,HTTP Request,200,OK,Grupa wątków 1-39,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,679,0,0
1602584049612,706,HTTP Request,200,OK,Grupa wątków 1-11,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,670,0,0
1602584049630,733,HTTP Request,200,OK,Grupa wątków 1-14,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,678,0,0
1602584049678,696,HTTP Request,200,OK,Grupa wątków 1-1,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,682,0,0
1602584049612,765,HTTP Request,200,OK,Grupa wątków 1-10,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,682,0,0
1602584049544,838,HTTP Request,200,OK,Grupa wątków 1-50,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,735,0,0
1602584049583,910,HTTP Request,200,OK,Grupa wątków 1-35,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,836,0,0
1602584049641,858,HTTP Request,200,OK,Grupa wątków 1-25,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,779,0,0
1602584049668,842,HTTP Request,200,OK,Grupa wątków 1-7,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,634,0,0
1602584049702,810,HTTP Request,200,OK,Grupa wątków 1-29,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,789,0,0
1602584049648,866,HTTP Request,200,OK,Grupa wątków 1-19,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,766,0,0
1602584049243,1301,HTTP Request,200,OK,Grupa wątków 1-17,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1062,0,0
1602584049660,885,HTTP Request,200,OK,Grupa wątków 1-31,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,848,0,0
1602584049641,906,HTTP Request,200,OK,Grupa wątków 1-16,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,863,0,0
1602584049874,698,HTTP Request,200,OK,Grupa wątków 1-49,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,679,0,0
1602584049433,1258,HTTP Request,200,OK,Grupa wątków 1-23,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1146,0,0
1602584049942,785,HTTP Request,200,OK,Grupa wątków 1-8,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,749,0,0
1602584049933,817,HTTP Request,200,OK,Grupa wątków 1-45,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,752,0,0
1602584049512,1244,HTTP Request,200,OK,Grupa wątków 1-9,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1063,0,0
1602584050090,696,HTTP Request,200,OK,Grupa wątków 1-47,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,655,0,0
1602584049976,823,HTTP Request,200,OK,Grupa wątków 1-6,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,811,0,0
1602584050050,806,HTTP Request,200,OK,Grupa wątków 1-48,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,703,0,0
1602584049692,1190,HTTP Request,200,OK,Grupa wątków 1-46,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,861,0,0
1602584049641,1241,HTTP Request,200,OK,Grupa wątków 1-22,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1216,0,0
1602584049888,1075,HTTP Request,200,OK,Grupa wątków 1-34,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1032,0,0
1602584050144,820,HTTP Request,200,OK,Grupa wątków 1-44,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,773,0,0
1602584050137,843,HTTP Request,200,OK,Grupa wątków 1-24,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,827,0,0
1602584050019,965,HTTP Request,200,OK,Grupa wątków 1-37,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,871,0,0
1602584049720,1304,HTTP Request,200,OK,Grupa wątków 1-12,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1184,0,0
1602584049689,1342,HTTP Request,200,OK,Grupa wątków 1-2,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1327,0,0
1602584050194,853,HTTP Request,200,OK,Grupa wątków 1-32,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,836,0,0
1602584050139,923,HTTP Request,200,OK,Grupa wątków 1-4,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,895,0,0
1602584050082,989,HTTP Request,200,OK,Grupa wątków 1-15,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,712,0,0
1602584050106,1051,HTTP Request,200,OK,Grupa wątków 1-33,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,881,0,0
1602584050244,924,HTTP Request,200,OK,Grupa wątków 1-18,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,879,0,0
1602584050272,898,HTTP Request,200,OK,Grupa wątków 1-26,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,848,0,0
1602584050363,842,HTTP Request,200,OK,Grupa wątków 1-14,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,794,0,0
1602584050233,973,HTTP Request,200,OK,Grupa wątków 1-3,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,851,0,0
1602584050236,976,HTTP Request,200,OK,Grupa wątków 1-36,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,835,0,0
1602584050312,903,HTTP Request,200,OK,Grupa wątków 1-39,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,790,0,0
1602584049928,1293,HTTP Request,200,OK,Grupa wątków 1-28,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1151,0,0
1602584050259,965,HTTP Request,200,OK,Grupa wątków 1-27,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,846,0,0
1602584050378,850,HTTP Request,200,OK,Grupa wątków 1-10,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,748,0,0
1602584049680,1549,HTTP Request,200,OK,Grupa wątków 1-41,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1389,0,0
1602584050260,984,HTTP Request,200,OK,Grupa wątków 1-40,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,940,0,0
1602584050218,1048,HTTP Request,200,OK,Grupa wątków 1-30,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,915,0,0
1602584050218,1086,HTTP Request,200,OK,Grupa wątków 1-13,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1068,0,0
1602584050228,1091,HTTP Request,200,OK,Grupa wątków 1-42,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1044,0,0
1602584050230,1091,HTTP Request,200,OK,Grupa wątków 1-43,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1060,0,0
1602584050511,850,HTTP Request,200,OK,Grupa wątków 1-7,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,815,0,0
1602584050545,833,HTTP Request,200,OK,Grupa wątków 1-17,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,819,0,0
1602584050573,1008,HTTP Request,200,OK,Grupa wątków 1-49,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,761,0,0
1602584050757,922,HTTP Request,200,OK,Grupa wątków 1-9,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,785,0,0
1602584050857,836,HTTP Request,200,OK,Grupa wątków 1-48,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,786,0,0
1602584050751,945,HTTP Request,200,OK,Grupa wątków 1-45,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,791,0,0
1602584050319,1401,HTTP Request,200,OK,Grupa wątków 1-11,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1253,0,0
1602584050383,1339,HTTP Request,200,OK,Grupa wątków 1-50,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1249,0,0
1602584050692,1035,HTTP Request,200,OK,Grupa wątków 1-23,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,850,0,0
1602584050512,1215,HTTP Request,200,OK,Grupa wątków 1-29,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1112,0,0
1602584050217,1510,HTTP Request,200,OK,Grupa wątków 1-38,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1393,0,0
1602584050284,1453,HTTP Request,200,OK,Grupa wątków 1-5,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,873,0,0
1602584050375,1379,HTTP Request,200,OK,Grupa wątków 1-1,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1256,0,0
1602584050984,781,HTTP Request,200,OK,Grupa wątków 1-37,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,767,0,0
1602584050131,1655,HTTP Request,200,OK,Grupa wątków 1-21,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1450,0,0
1602584050218,1573,HTTP Request,200,OK,Grupa wątków 1-20,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1143,0,0
1602584050964,890,HTTP Request,200,OK,Grupa wątków 1-34,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,675,0,0
1602584050787,1224,HTTP Request,200,OK,Grupa wątków 1-47,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,756,0,0
1602584051024,1070,HTTP Request,200,OK,Grupa wątków 1-12,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,774,0,0
1602584050981,1120,HTTP Request,200,OK,Grupa wątków 1-24,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,760,0,0
1602584051071,1042,HTTP Request,200,OK,Grupa wątków 1-15,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,714,0,0
1602584050515,1599,HTTP Request,200,OK,Grupa wątków 1-19,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1027,0,0
1602584050500,1615,HTTP Request,200,OK,Grupa wątków 1-25,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1031,0,0
1602584050494,1628,HTTP Request,200,OK,Grupa wątków 1-35,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1243,0,0
1602584050882,1248,HTTP Request,200,OK,Grupa wątków 1-46,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,992,0,0
1602584051047,1084,HTTP Request,200,OK,Grupa wątków 1-32,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,935,0,0
1602584051169,962,HTTP Request,200,OK,Grupa wątków 1-18,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,806,0,0
1602584051222,911,HTTP Request,200,OK,Grupa wątków 1-28,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,760,0,0
1602584051228,905,HTTP Request,200,OK,Grupa wątków 1-10,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,792,0,0
1602584051216,942,HTTP Request,200,OK,Grupa wątków 1-39,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,793,0,0
1602584051225,934,HTTP Request,200,OK,Grupa wątków 1-27,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,816,0,0
1602584051378,781,HTTP Request,200,OK,Grupa wątków 1-17,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,670,0,0
1602584051304,858,HTTP Request,200,OK,Grupa wątków 1-13,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,775,0,0
1602584051158,1005,HTTP Request,200,OK,Grupa wątków 1-33,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,893,0,0
1602584050883,1280,HTTP Request,200,OK,Grupa wątków 1-22,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1186,0,0
1602584051206,958,HTTP Request,200,OK,Grupa wątków 1-14,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,643,0,0
1602584051063,1114,HTTP Request,200,OK,Grupa wątków 1-4,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,724,0,0
1602584051031,1151,HTTP Request,200,OK,Grupa wątków 1-2,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,736,0,0
1602584051245,947,HTTP Request,200,OK,Grupa wątków 1-40,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,928,0,0
1602584051171,1035,HTTP Request,200,OK,Grupa wątków 1-26,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1018,0,0
1602584051213,1026,HTTP Request,200,OK,Grupa wątków 1-36,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1001,0,0
1602584050728,1518,HTTP Request,200,OK,Grupa wątków 1-8,text,true,,321325,428,50,50,https://localhost:5001/ExchangeRate/GetFromDates/,1445,0,0
